loading policy + frozen prior...
config: {'steps': 5000, 'batch': 128, 'lr': 0.0001, 'max_len': 100, 'temp': 1.0, 'beta_kl': 0.02, 'target_kl': 3.0, 'beta_kl_min': 0.001, 'beta_kl_max': 20.0, 'kl_adapt_factor': 1.5, 'ppo_epochs': 4, 'clip_eps': 0.2, 'lambda_unc': 1.0, 'baseline_momentum': 0.95, 'threshold_window_batches': 20, 'threshold_percentile': 70.0, 'threshold_update_every': 50, 'threshold_init': 0.0, 'threshold_decay': 0.1, 'diversity_filter': True, 'df_bucket_size': 25, 'df_mode': 'generic', 'df_record_threshold': 0.5, 'replay': False, 'replay_capacity': 1000, 'replay_max_per_scaffold': 10, 'replay_min_reward': 0.4, 'replay_k': 24, 'replay_coef': 0.05, 'replay_start': 200, 'transfer_learning': True, 'tl_every': 500, 'tl_start': 1000, 'tl_epochs': 2, 'tl_batch': 128, 'tl_max_mols': 500, 'tl_min_mols': 50, 'tl_lr': 1e-05, 'tl_max_kl': 8.0, 'log_every': 10, 'save_every': 200, 'out': 'checkpoints/rl_v5b', 'seed': 42}
reward model scheme=A_primary threshold=8.0 lambda_unc=1.0 invalid_reward=-1.0

  step      loss   reward    tau   p_act    unc      kl   beta  valid%  uniq% scaf/uniq  >tau% AD%(top)  dfmult  sat   buf  bscaf   rnll    sec
  4640   -0.0815   -0.135 -0.108   0.091  0.226   1.982  0.011   100.0  100.0     0.844   10.9     91.7   0.965  171  1000   1000  0.000   0.78
  4650   -0.0680   -0.071 -0.111   0.149  0.220   3.179  0.011   100.0  100.0     0.805   29.7    100.0   0.913  171  1000   1000  0.000   0.74
  4660   -0.0261    0.034 -0.111   0.244  0.210   5.167  0.026   100.0   98.4     0.722   45.3    100.0   0.887  171  1000   1000  0.000   0.72
  4670    0.4024   -0.013 -0.111   0.213  0.226   3.894  0.195   100.0  100.0     0.875   30.5    100.0   0.901  172  1000   1000  0.000   0.80
  4680   -0.1212   -0.164 -0.111   0.084  0.241   2.044  0.058    99.2  100.0     0.906    8.6     83.3   0.981  173  1000   1000  0.000   0.69
  4690   -0.1621   -0.138 -0.111   0.080  0.210   2.058  0.011    99.2  100.0     0.811   18.8    100.0   0.964  173  1000   1000  0.000   0.74
  4700   -0.1243   -0.109 -0.114   0.114  0.222   2.511  0.003   100.0  100.0     0.781   23.4    100.0   0.913  173  1000   1000  0.000   0.73
  4710   -0.1069   -0.049 -0.114   0.160  0.209   3.544  0.003   100.0  100.0     0.758   32.8    100.0   0.851  174  1000   1000  0.000   0.79
  4720   -0.0931   -0.029 -0.114   0.172  0.201   4.455  0.003   100.0   98.4     0.754   35.2    100.0   0.915  174  1000   1000  0.000   0.72
  4730    0.1681    0.000 -0.114   0.223  0.207   5.421  0.058    98.4   96.8     0.721   49.2    100.0   0.894  176  1000   1000  0.000   0.87
  4740    0.2559   -0.149 -0.114   0.081  0.222   2.293  0.292    99.2  100.0     0.858   12.5     91.7   0.960  177  1000   1000  0.000   0.79
  4750   -0.3016   -0.161 -0.116   0.076  0.237   1.721  0.058   100.0  100.0     0.930    7.8    100.0   0.960  177  1000   1000  0.000   0.84
  4760   -0.2337   -0.157 -0.116   0.054  0.212   2.144  0.011   100.0  100.0     0.906   14.1     91.7   0.983  177  1000   1000  0.000   0.79
  4770   -0.1387   -0.148 -0.116   0.062  0.210   2.220  0.008   100.0  100.0     0.836   20.3     91.7   0.952  177  1000   1000  0.000   0.76
  4780   -0.0998   -0.121 -0.116   0.068  0.189   2.555  0.008   100.0  100.0     0.797   28.9     91.7   0.949  177  1000   1000  0.000   0.74
  4790   -0.0669   -0.105 -0.116   0.106  0.195   3.278  0.008    98.4   99.2     0.816   32.0    100.0   0.950  177  1000   1000  0.000   0.74
  4800   -0.0393   -0.113 -0.116   0.076  0.189   3.274  0.008   100.0   99.2     0.740   37.5    100.0   0.939  177  1000   1000  0.000   0.81
      saved checkpoint @ step 4800 | examples: ['CCCCCCCCCCCCCCCCCNC(=O)OC(C)(C)C', 'O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1', 'CC#CC(CC(=O)O)c1ccccc1', 'O=C(CCN1C(=O)c2ccccc2C1=O)c1ccccc1', 'O=C(Nc1ccncc1)OCc1ccccc1']
  4810   -0.0369   -0.084 -0.116   0.134  0.218   3.785  0.008   100.0   99.2     0.764   37.5    100.0   0.890  178  1000   1000  0.000   0.80
  4820   -0.0473   -0.024 -0.116   0.194  0.218   4.464  0.008   100.0   96.1     0.642   54.7    100.0   0.785  178  1000   1000  0.000   0.82
  4830    0.0291   -0.031 -0.116   0.192  0.223   4.445  0.026   100.0   98.4     0.651   50.0    100.0   0.795  178  1000   1000  0.000   0.81
  4840    0.2138   -0.045 -0.116   0.153  0.199   3.731  0.130   100.0  100.0     0.734   35.9    100.0   0.899  180  1000   1000  0.000   0.74
  4850    0.0730   -0.145 -0.106   0.077  0.214   2.481  0.130    99.2  100.0     0.843   10.2    100.0   0.952  181  1000   1000  0.000   0.78
  4860   -0.1211   -0.166 -0.106   0.068  0.234   1.871  0.058   100.0  100.0     0.844    5.5     91.7   0.975  181  1000   1000  0.000   0.74
  4870   -0.1454   -0.157 -0.106   0.062  0.211   2.158  0.005    99.2  100.0     0.803   13.3     91.7   0.947  181  1000   1000  0.000   0.77
  4880   -0.0905   -0.151 -0.106   0.054  0.205   2.071  0.005   100.0  100.0     0.844   10.9     66.7   0.978  181  1000   1000  0.000   0.87
  4890   -0.0762   -0.123 -0.106   0.077  0.192   2.658  0.005    99.2  100.0     0.732   24.2     91.7   0.965  181  1000   1000  0.000   0.71
  4900   -0.0357   -0.137 -0.109   0.064  0.202   2.527  0.005   100.0  100.0     0.734   20.3     91.7   0.941  181  1000   1000  0.000   0.79
  4910   -0.0374   -0.118 -0.109   0.080  0.198   2.765  0.005   100.0  100.0     0.758   28.1    100.0   0.945  181  1000   1000  0.000   0.77
  4920   -0.0448   -0.061 -0.109   0.144  0.197   3.621  0.005    99.2   98.4     0.736   35.2    100.0   0.855  182  1000   1000  0.000   0.75
  4930   -0.0268   -0.074 -0.109   0.112  0.186   4.256  0.005   100.0   96.9     0.597   49.2    100.0   0.899  183  1000   1000  0.000   0.74
  4940    0.0372    0.002 -0.109   0.199  0.198   4.690  0.026   100.0   96.9     0.702   46.9    100.0   0.832  184  1000   1000  0.000   0.81
  4950    0.1777   -0.058 -0.071   0.152  0.210   4.064  0.086   100.0  100.0     0.781   22.7    100.0   0.918  187  1000   1000  0.000   0.77
  4960    0.0746   -0.123 -0.071   0.097  0.211   2.734  0.086    99.2  100.0     0.756   10.9    100.0   0.951  189  1000   1000  0.000   0.77
  4970   -0.0137   -0.132 -0.071   0.089  0.222   2.311  0.058   100.0  100.0     0.906   10.2     91.7   0.972  189  1000   1000  0.000   0.76
  4980   -0.0221   -0.135 -0.071   0.088  0.223   2.315  0.058   100.0  100.0     0.852    8.6     91.7   0.974  190  1000   1000  0.000   0.74
  4990   -0.0806   -0.147 -0.071   0.063  0.210   2.037  0.017   100.0  100.0     0.844    9.4     83.3   0.978  191  1000   1000  0.000   0.71
      TL @ step 5000: 500 mols, 2/2 epochs, nll 0.289, kl_after 2.11
  5000   -0.0804   -0.123 -0.078   0.082  0.205   2.330  0.008   100.0  100.0     0.844   10.2     83.3   0.970  191  1000   1000  0.000   0.81
      saved checkpoint @ step 5000 | examples: ['CC(NC(=O)c1nn(C)c2ccccc12)c1ccccc1', 'O=S(=O)(c1cccc(NC(=S)Nc2ccc(Cl)cc2)c1)N1CCOCC1', 'COc1cccc(N2CCN(c3ccccc3)CC2)c1', 'CCOC(=O)Cn1c(SC)nc2ccccc21', 'O=C(NO)c1ccc(CCc2ccc(Cl)cc2)c(F)c1']

RL_BASELINE_DONE in 69.9 min
